HAYA_ID|GESTOR|USUARIO
7230711|HAYAGBOINM|scampillo
7230712|HAYAGBOINM|scampillo
7230713|HAYAGBOINM|scampillo
7230714|HAYAGBOINM|scampillo
7230715|HAYAGBOINM|scampillo
7230716|HAYAGBOINM|scampillo
7230717|HAYAGBOINM|scampillo
7230718|HAYAGBOINM|scampillo
7230719|HAYAGBOINM|scampillo
7230720|HAYAGBOINM|scampillo
7245352|HAYAGBOINM|irosado
7230721|HAYAGBOINM|scampillo
7230722|HAYAGBOINM|scampillo
7230723|HAYAGBOINM|scampillo
7230724|HAYAGBOINM|scampillo
7230725|HAYAGBOINM|scampillo
7230726|HAYAGBOINM|scampillo
7230727|HAYAGBOINM|scampillo
7230728|HAYAGBOINM|scampillo
7230729|HAYAGBOINM|scampillo
7230730|HAYAGBOINM|scampillo
7230731|HAYAGBOINM|scampillo
7245607|HAYAGBOINM|irosado
7230732|HAYAGBOINM|scampillo
7230733|HAYAGBOINM|scampillo
7230734|HAYAGBOINM|scampillo
7230735|HAYAGBOINM|scampillo
7230736|HAYAGBOINM|scampillo
7230737|HAYAGBOINM|scampillo
7230738|HAYAGBOINM|scampillo
7230739|HAYAGBOINM|scampillo
7230740|HAYAGBOINM|scampillo
7230741|HAYAGBOINM|scampillo
7230742|HAYAGBOINM|scampillo
7230743|HAYAGBOINM|scampillo
7230744|HAYAGBOINM|scampillo
7230745|HAYAGBOINM|scampillo
7230746|HAYAGBOINM|scampillo
7230747|HAYAGBOINM|scampillo
7230748|HAYAGBOINM|scampillo
7230749|HAYAGBOINM|scampillo
7230750|HAYAGBOINM|scampillo
7230751|HAYAGBOINM|scampillo
7230752|HAYAGBOINM|scampillo
7230753|HAYAGBOINM|scampillo
7230754|HAYAGBOINM|scampillo
7230755|HAYAGBOINM|scampillo
7230756|HAYAGBOINM|scampillo
7230757|HAYAGBOINM|scampillo
7230758|HAYAGBOINM|scampillo
7230759|HAYAGBOINM|scampillo
7230760|HAYAGBOINM|scampillo
7230761|HAYAGBOINM|scampillo
7230762|HAYAGBOINM|scampillo
7230763|HAYAGBOINM|scampillo
7230764|HAYAGBOINM|scampillo
7230765|HAYAGBOINM|scampillo
7230766|HAYAGBOINM|scampillo
7230767|HAYAGBOINM|scampillo
7230768|HAYAGBOINM|scampillo
7230769|HAYAGBOINM|scampillo
7230770|HAYAGBOINM|scampillo
7230771|HAYAGBOINM|scampillo
7230772|HAYAGBOINM|scampillo
7230773|HAYAGBOINM|scampillo
7230774|HAYAGBOINM|scampillo
7230775|HAYAGBOINM|scampillo
7230776|HAYAGBOINM|scampillo
7230777|HAYAGBOINM|scampillo
7230778|HAYAGBOINM|scampillo
7230779|HAYAGBOINM|scampillo
7230780|HAYAGBOINM|scampillo
7230781|HAYAGBOINM|scampillo
7230782|HAYAGBOINM|scampillo
7230783|HAYAGBOINM|scampillo
7230784|HAYAGBOINM|scampillo
7230785|HAYAGBOINM|scampillo
7230786|HAYAGBOINM|scampillo
7230787|HAYAGBOINM|scampillo
7230788|HAYAGBOINM|scampillo
7230789|HAYAGBOINM|scampillo
7230790|HAYAGBOINM|scampillo
7230791|HAYAGBOINM|scampillo
7230792|HAYAGBOINM|scampillo
7230793|HAYAGBOINM|scampillo
7230794|HAYAGBOINM|scampillo
7230795|HAYAGBOINM|scampillo
7230796|HAYAGBOINM|scampillo
7230797|HAYAGBOINM|scampillo
7230798|HAYAGBOINM|scampillo
7230799|HAYAGBOINM|scampillo
7230800|HAYAGBOINM|scampillo
7230801|HAYAGBOINM|scampillo
7230802|HAYAGBOINM|scampillo
7230803|HAYAGBOINM|scampillo
7230804|HAYAGBOINM|scampillo
7248301|HAYAGBOINM|dlopezpintor
7248724|HAYAGBOINM|irosado
7230805|HAYAGBOINM|scampillo
7230806|HAYAGBOINM|scampillo
7230807|HAYAGBOINM|scampillo
7230808|HAYAGBOINM|scampillo
7230809|HAYAGBOINM|scampillo
7230810|HAYAGBOINM|scampillo
7230811|HAYAGBOINM|scampillo
7230812|HAYAGBOINM|scampillo
7230813|HAYAGBOINM|scampillo
7230814|HAYAGBOINM|scampillo
7230815|HAYAGBOINM|scampillo
7230816|HAYAGBOINM|scampillo
7230817|HAYAGBOINM|scampillo
7230818|HAYAGBOINM|scampillo
7230819|HAYAGBOINM|scampillo
7230820|HAYAGBOINM|scampillo
7230821|HAYAGBOINM|scampillo
7230822|HAYAGBOINM|irosado
7249413|HAYAGBOINM|irosado
7249549|HAYAGBOINM|irosado
7249731|HAYAGBOINM|dlopezpintor
7230823|HAYAGBOINM|scampillo
7230824|HAYAGBOINM|scampillo
7230825|HAYAGBOINM|scampillo
7230826|HAYAGBOINM|scampillo
7249780|HAYAGBOINM|dlopezpintor
7249781|HAYAGBOINM|dlopezpintor
7230827|HAYAGBOINM|scampillo
7230828|HAYAGBOINM|scampillo
7230829|HAYAGBOINM|scampillo
7230830|HAYAGBOINM|scampillo
7230831|HAYAGBOINM|scampillo
7230832|HAYAGBOINM|irosado
7230833|HAYAGBOINM|irosado
