HAYA_ID|GESTOR|USUARIO
7231848|SUALQ|vhernandez
7231852|SUALQ|vhernandez
7231855|SUALQ|vhernandez
7231856|SUALQ|vhernandez
7231879|SUALQ|vhernandez
7231880|SUALQ|vhernandez
7231891|SUALQ|vhernandez
7231892|SUALQ|vhernandez
7231893|SUALQ|vhernandez
7231894|SUALQ|vhernandez
7231896|SUALQ|vhernandez
7231897|SUALQ|vhernandez
7231898|SUALQ|vhernandez
7231899|SUALQ|vhernandez
7231900|SUALQ|vhernandez
7231921|SUALQ|vhernandez
7231930|SUALQ|vhernandez
7231932|SUALQ|vhernandez
7231958|SUALQ|vhernandez
7231962|SUALQ|vhernandez
7231975|SUALQ|vhernandez
7231979|SUALQ|vhernandez
7231996|SUALQ|vhernandez
7232007|SUALQ|vhernandez
7232015|SUALQ|vhernandez
7232021|SUALQ|vhernandez
7232027|SUALQ|vhernandez
7232030|SUALQ|vhernandez
7232036|SUALQ|vhernandez
7232053|SUALQ|vhernandez
7232071|SUALQ|vhernandez
7232076|SUALQ|vhernandez
7232079|SUALQ|vhernandez
7232082|SUALQ|vhernandez
7232090|SUALQ|vhernandez
7232095|SUALQ|vhernandez
7232098|SUALQ|vhernandez
7232102|SUALQ|vhernandez
7232109|SUALQ|vhernandez
7232110|SUALQ|vhernandez
7232132|SUALQ|vhernandez
7232139|SUALQ|vhernandez
7232143|SUALQ|vhernandez
7232149|SUALQ|vhernandez
7232152|SUALQ|vhernandez
7232158|SUALQ|vhernandez
7232164|SUALQ|vhernandez
7232174|SUALQ|vhernandez
7232187|SUALQ|vhernandez
7232197|SUALQ|vhernandez
7232199|SUALQ|vhernandez
7232202|SUALQ|vhernandez
7232206|SUALQ|vhernandez
7232221|SUALQ|vhernandez
7232225|SUALQ|vhernandez
7232229|SUALQ|vhernandez
7232230|SUALQ|vhernandez
7232232|SUALQ|vhernandez
7232234|SUALQ|vhernandez
7232235|SUALQ|vhernandez
7232240|SUALQ|vhernandez
7232243|SUALQ|vhernandez
7232247|SUALQ|vhernandez
7232248|SUALQ|vhernandez
7232262|SUALQ|vhernandez
7232267|SUALQ|vhernandez
7232271|SUALQ|vhernandez
7232275|SUALQ|vhernandez
7232299|SUALQ|vhernandez
7232305|SUALQ|vhernandez
7232314|SUALQ|vhernandez
7232326|SUALQ|vhernandez
7232331|SUALQ|vhernandez
7232333|SUALQ|vhernandez
7232334|SUALQ|vhernandez
7288711|SUALQ|vhernandez
7232341|SUALQ|vhernandez
7232366|SUALQ|vhernandez
7232374|SUALQ|vhernandez
7232376|SUALQ|vhernandez
7232379|SUALQ|vhernandez
7232382|SUALQ|vhernandez
7288716|SUALQ|vhernandez
7288718|SUALQ|vhernandez
7232415|SUALQ|vhernandez
7232416|SUALQ|vhernandez
7232419|SUALQ|vhernandez
7232420|SUALQ|vhernandez
7232422|SUALQ|vhernandez
7232424|SUALQ|vhernandez
7232440|SUALQ|vhernandez
7232452|SUALQ|vhernandez
7232454|SUALQ|vhernandez
7232456|SUALQ|vhernandez
7232457|SUALQ|vhernandez
7232468|SUALQ|vhernandez
7232472|SUALQ|vhernandez
7232475|SUALQ|vhernandez
7232476|SUALQ|vhernandez
7232479|SUALQ|vhernandez
7232483|SUALQ|vhernandez
7232485|SUALQ|vhernandez
7232486|SUALQ|vhernandez
7232496|SUALQ|vhernandez
7232515|SUALQ|vhernandez
7232518|SUALQ|vhernandez
7232521|SUALQ|vhernandez
7232523|SUALQ|vhernandez
7232527|SUALQ|vhernandez
7232550|SUALQ|vhernandez
7232560|SUALQ|vhernandez
7232562|SUALQ|vhernandez
7232564|SUALQ|vhernandez
7232567|SUALQ|vhernandez
7232569|SUALQ|vhernandez
7232570|SUALQ|vhernandez
7232574|SUALQ|vhernandez
7232588|SUALQ|vhernandez
7232589|SUALQ|vhernandez
7283499|SUALQ|vhernandez
7232596|SUALQ|vhernandez
7232599|SUALQ|vhernandez
7232600|SUALQ|vhernandez
7232611|SUALQ|vhernandez
7232613|SUALQ|vhernandez
7232614|SUALQ|vhernandez
